reaction_id,cluster,metric,value
ATPt_m,7,mean_midpoint,315.412497901718
ATPt_m,7,median_range,628.8065556581374
ATPt_m,7,median_midpoint,315.3651873691232
ATPt_m,7,std_range,3.047958371377795
ATPt_m,7,frac_fixed,0.0
ATPt_m,7,frac_variable,1.0
ATPt_m,7,frac_bidirectional,0.0
ATPt_m,8,minimum,0.0
ATPt_m,8,maximum,688.2789789523254
ATPt_m,8,mean_range,654.5188046302487
ATPt_m,8,mean_midpoint,327.25940231512436
ATPt_m,8,median_range,652.8312575717723
ATPt_m,8,median_midpoint,326.41562878588616
ATPt_m,8,std_range,13.100506365569629
ATPt_m,8,frac_fixed,0.0
ATPt_m,8,frac_variable,1.0
ATPt_m,8,frac_bidirectional,0.0
ATPt_m,9,minimum,0.0
ATPt_m,9,maximum,639.9691394244854
ATPt_m,9,mean_range,631.6402478511912
ATPt_m,9,mean_midpoint,315.8201239255956
ATPt_m,9,median_range,631.3498246165163
ATPt_m,9,median_midpoint,315.6749123082582
ATPt_m,9,std_range,3.291188104183291
ATPt_m,9,frac_fixed,0.0
ATPt_m,9,frac_variable,1.0
ATPt_m,9,frac_bidirectional,0.0
ATPt_m,10,minimum,0.061631009691360816
ATPt_m,10,maximum,616.7680109117491
ATPt_m,10,mean_range,595.4712057822082
ATPt_m,10,mean_midpoint,299.30497377345404
ATPt_m,10,median_range,595.5152794050089
ATPt_m,10,median_midpoint,299.32923044963195
ATPt_m,10,std_range,10.879280781429129
ATPt_m,10,frac_fixed,0.0
ATPt_m,10,frac_variable,1.0
ATPt_m,10,frac_bidirectional,0.0
ATPt_m,11,minimum,0.0
ATPt_m,11,maximum,576.132552245686
ATPt_m,11,mean_range,576.132552245686
ATPt_m,11,mean_midpoint,288.066276122843
ATPt_m,11,median_range,576.132552245686
ATPt_m,11,median_midpoint,288.066276122843
ATPt_m,11,std_range,0.0
ATPt_m,11,frac_fixed,0.0
ATPt_m,11,frac_variable,1.0
ATPt_m,11,frac_bidirectional,0.0
ATPt_m,12,minimum,0.0
ATPt_m,12,maximum,690.7788266066738
ATPt_m,12,mean_range,690.7788266066738
ATPt_m,12,mean_midpoint,345.3894133033369
ATPt_m,12,median_range,690.7788266066738
ATPt_m,12,median_midpoint,345.3894133033369
ATPt_m,12,std_range,0.0
ATPt_m,12,frac_fixed,0.0
ATPt_m,12,frac_variable,1.0
ATPt_m,12,frac_bidirectional,0.0
ATP2t_m,1,minimum,0.0
