reaction_id,cluster,metric,value
PIt_e,9,median_midpoint,133.31886822727063
PIt_e,9,std_range,2.6155982550545565
PIt_e,9,frac_fixed,0.0
PIt_e,9,frac_variable,1.0
PIt_e,9,frac_bidirectional,0.0
PIt_e,10,minimum,-0.22
PIt_e,10,maximum,303.670946382513
PIt_e,10,mean_range,292.5389440623757
PIt_e,10,mean_midpoint,146.04947203118783
PIt_e,10,median_range,292.4773421396494
PIt_e,10,median_midpoint,146.01867106982468
PIt_e,10,std_range,7.111271742862716
PIt_e,10,frac_fixed,0.0
PIt_e,10,frac_variable,1.0
PIt_e,10,frac_bidirectional,1.0
PIt_e,11,minimum,-0.11235039782138327
PIt_e,11,maximum,278.94147052300696
PIt_e,11,mean_range,272.41465234084546
PIt_e,11,mean_midpoint,137.1963874046367
PIt_e,11,median_range,272.21198555447955
PIt_e,11,median_midpoint,137.1286756243472
PIt_e,11,std_range,4.2660623942926055
PIt_e,11,frac_fixed,0.0
PIt_e,11,frac_variable,1.0
PIt_e,11,frac_bidirectional,0.0835117773019272
SO4t_e,1,minimum,-748.1974698546389
SO4t_e,1,maximum,-6.290501583352125
SO4t_e,1,mean_range,741.906968271231
SO4t_e,1,mean_midpoint,-377.2439857189745
SO4t_e,1,median_range,741.9069682712241
SO4t_e,1,median_midpoint,-377.2439857189739
SO4t_e,1,std_range,2.6341986155800204e-11
SO4t_e,1,frac_fixed,0.0
SO4t_e,1,frac_variable,1.0
SO4t_e,1,frac_bidirectional,0.0
SO4t_e,2,minimum,-804.6220800693904
SO4t_e,2,maximum,2.500000000000462
SO4t_e,2,mean_range,807.1220800693899
SO4t_e,2,mean_midpoint,-401.0610400346949
SO4t_e,2,median_range,807.1220800693898
SO4t_e,2,median_midpoint,-401.0610400346949
SO4t_e,2,std_range,4.1398246721730913e-13
SO4t_e,2,frac_fixed,0.0
SO4t_e,2,frac_variable,1.0
SO4t_e,2,frac_bidirectional,1.0
SO4t_e,3,minimum,-804.6220800693898
SO4t_e,3,maximum,2.499999999999801
SO4t_e,3,mean_range,807.1220800693895
SO4t_e,3,mean_midpoint,-401.061040034695
SO4t_e,3,median_range,807.1220800693895
SO4t_e,3,median_midpoint,-401.061040034695
SO4t_e,3,std_range,0.0
SO4t_e,3,frac_fixed,0.0
SO4t_e,3,frac_variable,1.0
SO4t_e,3,frac_bidirectional,1.0
SO4t_e,4,minimum,-770.0782072646124
SO4t_e,4,maximum,-3.532401266681461
SO4t_e,4,mean_range,762.7479846840673
SO4t_e,4,mean_midpoint,-385.82571159877716
SO4t_e,4,median_range,763.1275854425575
SO4t_e,4,median_midpoint,-385.9236240829709
SO4t_e,4,std_range,2.5012070426308224
SO4t_e,4,frac_fixed,0.0
SO4t_e,4,frac_variable,1.0
SO4t_e,4,frac_bidirectional,0.0
SO4t_e,5,minimum,-763.6851796436351
SO4t_e,5,maximum,-5.574165559365865
SO4t_e,5,mean_range,753.0823085062224
SO4t_e,5,mean_midpoint,-382.42227512881027
SO4t_e,5,median_range,754.3820157479221
SO4t_e,5,median_midpoint,-383.0677944098204
SO4t_e,5,std_range,4.897398474807417
SO4t_e,5,frac_fixed,0.0
SO4t_e,5,frac_variable,1.0
SO4t_e,5,frac_bidirectional,0.0
SO4t_e,6,minimum,-803.7584832492694
SO4t_e,6,maximum,2.404769992087884
SO4t_e,6,mean_range,794.1654737857199
SO4t_e,6,mean_midpoint,-395.8695779394629
SO4t_e,6,median_range,794.1360604460108
SO4t_e,6,median_midpoint,-395.85779258187347
SO4t_e,6,std_range,7.0898483033389725
SO4t_e,6,frac_fixed,0.0
SO4t_e,6,frac_variable,1.0
SO4t_e,6,frac_bidirectional,1.0
SO4t_e,7,minimum,-781.3049659261645
SO4t_e,7,maximum,-0.12503501468796685
SO4t_e,7,mean_range,774.5950886640769
SO4t_e,7,mean_midpoint,-388.89933751805813
SO4t_e,7,median_range,774.5216539604338
SO4t_e,7,median_midpoint,-388.8625580252295
SO4t_e,7,std_range,4.271901005691204
SO4t_e,7,frac_fixed,0.0
SO4t_e,7,frac_variable,1.0
SO4t_e,7,frac_bidirectional,0.0
SO4t_e,8,minimum,-762.2520324107165
SO4t_e,8,maximum,-5.738881520011631
SO4t_e,8,mean_range,754.3820157479155
SO4t_e,8,mean_midpoint,-383.0677944098154
SO4t_e,8,median_range,754.3820157479315
SO4t_e,8,median_midpoint,-383.0677944098256
SO4t_e,8,std_range,2.1311351427700216
SO4t_e,8,frac_fixed,0.0
SO4t_e,8,frac_variable,1.0
SO4t_e,8,frac_bidirectional,0.0
SO4t_e,9,minimum,-770.0782072646213
SO4t_e,9,maximum,-3.5324012666797557
SO4t_e,9,mean_range,762.6353616825901
SO4t_e,9,mean_midpoint,-385.7966621366624
SO4t_e,9,median_range,763.1275854425472
SO4t_e,9,median_midpoint,-385.9236240829629
SO4t_e,9,std_range,2.6135360590422843
SO4t_e,9,frac_fixed,0.0
SO4t_e,9,frac_variable,1.0
SO4t_e,9,frac_bidirectional,0.0
SO4t_e,10,minimum,-803.758483249278
SO4t_e,10,maximum,2.4047699920937915
SO4t_e,10,mean_range,794.7194314881551
